State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), EPA Region, NERC Region, County, County Code, FIPS Code, Source Category, Facility Latitude, Facility Longitude, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Commercial Operation Date, Operating Status, Max Hourly HI Rate (MMBtu/hr)
CA,CalPeak Power - Vaca Dixon,55499,GT-1,,2016,ARP,9,WECC,Solano County,CA095,95,Electric Utility,38.3989,-121.9239,"CalPeak Power, LLC","CalPeak Power, LLC",Brad Bergman (608072),Matthew Lydon (500625),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Ammonia Injection<br>Selective Catalytic Reduction,,,12/2/01,Operating,600
CA,CalPeak Power - Vaca Dixon,55499,GT-2,,2016,ARP,9,WECC,Solano County,CA095,95,Electric Utility,38.3989,-121.9239,"CalPeak Power, LLC","CalPeak Power, LLC",Brad Bergman (608072),Matthew Lydon (500625),Phase 2,,Combustion turbine,,,,,,,10/1/01,Operating,
CA,"Calpine Gilroy Cogen, LP",10034,S-100,,2016,ARP,9,,Santa Clara County,CA085,85,Cogeneration,37.0001,-121.5367,Calpine Corporation,Calpine Corporation,Kevin Karwick (603807),Genevieve Huffman (606866),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners,,,9/1/87,Operating,1150
CA,Calpine Sutter Energy Center,55112,CT01,,2016,ARP,9,,Sutter County,CA101,101,Electric Utility,39.0531,-121.6939,Calpine Corporation,Calpine Corporation,Larry Sessions (606197),"David M Williams (602032) (Ended Mar 17, 2016)<br>Allison Bryan (603878) (Started Mar 17, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/2/01,Operating,2070
CA,Calpine Sutter Energy Center,55112,CT02,,2016,ARP,9,,Sutter County,CA101,101,Electric Utility,39.0531,-121.6939,Calpine Corporation,Calpine Corporation,Larry Sessions (606197),"David M Williams (602032) (Ended Mar 17, 2016)<br>Allison Bryan (603878) (Started Mar 17, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/11/01,Operating,2070
CA,Canyon Power Plant,57027,1,,2016,ARP,9,,Orange County,CA059,59,Electric Utility,33.8581,-117.8616,Southern California Public Power Authority,City of Anaheim,Manny Robledo (606811),"Charles Byrom (1356) (Ended Sep 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection,,,7/29/11,Operating,510
CA,Canyon Power Plant,57027,2,,2016,ARP,9,,Orange County,CA059,59,Electric Utility,33.8581,-117.8616,Southern California Public Power Authority,City of Anaheim,Manny Robledo (606811),"Charles Byrom (1356) (Ended Sep 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection,,,7/16/11,Operating,510
CA,Canyon Power Plant,57027,3,,2016,ARP,9,,Orange County,CA059,59,Electric Utility,33.8581,-117.8616,Southern California Public Power Authority,City of Anaheim,Manny Robledo (606811),"Charles Byrom (1356) (Ended Sep 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection,,,5/25/11,Operating,520
CA,Canyon Power Plant,57027,4,,2016,ARP,9,,Orange County,CA059,59,Electric Utility,33.8581,-117.8616,Southern California Public Power Authority,City of Anaheim,Manny Robledo (606811),"Charles Byrom (1356) (Ended Sep 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection,,,5/23/11,Operating,510
CA,Carson Cogeneration,7527,1,,2016,ARP,9,,Sacramento County,CA067,67,Cogeneration,38.4461,-121.4614,Central Valley Financing Authority,Carson Energy Group,Frankie McDermott (607914),Jeff White (2008),Phase 2,,Combined cycle,Natural Gas,Other Gas,,Water Injection<br>Selective Catalytic Reduction,,,10/11/95,Operating,599
CA,Carson Cogeneration,7527,2,,2016,ARP,9,,Sacramento County,CA067,67,Cogeneration,38.4461,-121.4614,Central Valley Financing Authority,Carson Energy Group,Frankie McDermott (607914),Jeff White (2008),Phase 2,,Combustion turbine,Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,10/11/95,Operating,450
CA,Carson Cogeneration Company,10169,D1,,2016,ARP,9,,Los Angeles County,CA037,37,Electric Utility,33.8759,-118.2491,"CMD Carson, LLC",General Electric Contractual Services,Thomas M Campone (1321),,Phase 2,,Combined cycle,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,11/20/03,Operating,453
CA,Center Generating Station,56475,CT1,,2016,ARP,9,,Los Angeles County,CA037,37,Electric Utility,33.9297,-118.1047,Southern California Edison Company,Southern California Edison Company,Terry Maddox (607649),,Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,9/17/07,Operating,505
CA,Chula Vista Energy Center,55540,1A,CS001,2016,ARP,9,,San Diego County,CA073,73,Electric Utility,32.5914,-117.0586,"Chula Vista Energy Center, LLC","Wellhead Electric Company, Inc",Daniel S Richardson (601499),Stephen Cobbe (607658),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,5/12/01,Operating,344
CA,Chula Vista Energy Center,55540,1B,CS001,2016,ARP,9,,San Diego County,CA073,73,Electric Utility,32.5914,-117.0586,"Chula Vista Energy Center, LLC","Wellhead Electric Company, Inc",Daniel S Richardson (601499),Stephen Cobbe (607658),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,5/12/01,Operating,344
CA,Coalinga Cogeneration Facility,50131,1,,2016,ARP,9,,Fresno County,CA019,19,Cogeneration,36.1807,-120.3885,Coalinga Cogeneration Company,Coalinga Cogeneration Company,Dale A Johnson (606691),,Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,3/5/92,Operating,550
CA,Colusa Generating Station,56532,CT1,,2016,ARP,9,,Colusa County,CA011,11,Electric Utility,39.3648,-122.268,Pacific Gas and Electric Company,Pacific Gas and Electric Company,"Steve G Royall (2875) (Ended Feb 19, 2016)<br>Alvin L Thoma (608214) (Started Feb 19, 2016)",Ed Warner (2357),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,9/2/10,Operating,2430
CA,Colusa Generating Station,56532,CT2,,2016,ARP,9,,Colusa County,CA011,11,Electric Utility,39.3648,-122.268,Pacific Gas and Electric Company,Pacific Gas and Electric Company,"Steve G Royall (2875) (Ended Feb 19, 2016)<br>Alvin L Thoma (608214) (Started Feb 19, 2016)",Ed Warner (2357),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,9/14/10,Operating,2430
CA,Cosumnes Power Plant,55970,2,,2016,ARP,9,WECC,Sacramento County,CA067,67,Electric Utility,38.3383,-121.1239,Sacramento Mun Utility District Financing Author,"EthosEnergy Power Plant Services, LLC",Frankie McDermott (607914),Dave Blevins (605465),Phase 2,,Combined cycle,Other Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,1/9/06,Operating,1865
CA,Cosumnes Power Plant,55970,3,,2016,ARP,9,WECC,Sacramento County,CA067,67,Electric Utility,38.3383,-121.1239,Sacramento Mun Utility District Financing Author,"EthosEnergy Power Plant Services, LLC",Frankie McDermott (607914),Dave Blevins (605465),Phase 2,,Combined cycle,Other Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,1/9/06,Operating,1865
CA,Creed Energy Center,55625,UNIT1,,2016,ARP,9,,Solano County,CA095,95,Electric Utility,38.2419,-121.8551,"Creed Energy Center, LLC","Creed Energy Center, LLC",Andrew Gundershaug (606775),Allison Bryan (603878),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Ammonia Injection<br>Selective Catalytic Reduction,,,12/9/02,Operating,500
CA,Cuyamaca Peak Energy,55512,GT-1,,2016,ARP,9,,San Diego County,CA073,73,Electric Utility,32.7971,-116.972,San Diego Gas and Electric Company,San Diego Gas and Electric Company,Carl LaPeter (607107),Kevin Counts (607385),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Ammonia Injection<br>Selective Catalytic Reduction,,,12/1/01,Operating,600
CA,Cuyamaca Peak Energy,55512,GT-2,,2016,ARP,9,,San Diego County,CA073,73,Electric Utility,32.7971,-116.972,San Diego Gas and Electric Company,San Diego Gas and Electric Company,Carl LaPeter (607107),Kevin Counts (607385),Phase 2,,Combustion turbine,,,,,,,12/1/01,Operating,
CA,DTE Stockton,54238,BIOMS1,,2016,ARP,9,,San Joaquin County,CA077,77,Electric Utility,37.9416,-121.3273,DTE Energy Services,DTE Energy Services,Fadi Mourad (603212),,Phase 2,,Stoker,Wood,,Wet Lime FGD,Selective Catalytic Reduction,Electrostatic Precipitator,,10/26/13,Operating,730
CA,"Delano Energy Center, LLC",58122,GEN1,,2016,ARP,9,,Tulare County,CA107,107,Electric Utility,35.7909,-119.2945,,,Andrew C Robertson (602281),Jacquelene D Zapata (607972),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,11/9/12,Operating,500
CA,"Delta Energy Center, LLC",55333,1,,2016,ARP,9,,Contra Costa County,CA013,13,Electric Utility,38.0167,-121.8439,"Delta Energy Center, LLC","Delta Energy Center, LLC",Dale Donmoyer (600932),Jeff Sorenson (603231),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Ammonia Injection,,,12/1/01,Operating,2125
CA,"Delta Energy Center, LLC",55333,2,,2016,ARP,9,,Contra Costa County,CA013,13,Electric Utility,38.0167,-121.8439,"Delta Energy Center, LLC","Delta Energy Center, LLC",Dale Donmoyer (600932),Jeff Sorenson (603231),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Ammonia Injection,,,12/1/01,Operating,2125
CA,"Delta Energy Center, LLC",55333,3,,2016,ARP,9,,Contra Costa County,CA013,13,Electric Utility,38.0167,-121.8439,"Delta Energy Center, LLC","Delta Energy Center, LLC",Dale Donmoyer (600932),Jeff Sorenson (603231),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Ammonia Injection,,,12/1/01,Operating,2125
CA,Donald Von Raesfeld,56026,PCT1,,2016,ARP,9,,Santa Clara County,CA085,85,Electric Utility,37.3767,-121.9508,City of Santa Clara,City of Santa Clara,John Roukema (603664),Damon Beck (602489),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,3/15/05,Operating,610.6
CA,Donald Von Raesfeld,56026,PCT2,,2016,ARP,9,,Santa Clara County,CA085,85,Electric Utility,37.3767,-121.9508,City of Santa Clara,City of Santa Clara,John Roukema (603664),Damon Beck (602489),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,3/15/05,Operating,610.6
CA,El Cajon Energy Center,57001,1,,2016,ARP,9,,San Diego County,CA073,73,Electric Utility,32.7971,-116.972,"El Cajon Energy, LLC","El Cajon Energy, LLC",Daniel S Richardson (601499),Stephen Cobbe (607658),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,6/1/10,Operating,472
CA,El Centro,389,2-Feb,,2016,ARP,9,WECC,Imperial County,CA025,25,Electric Utility,32.8022,-115.54,Imperial Irrigation District,Imperial Irrigation District,Michael J Taylor (2103),Chris J Beltran (608135),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction,,,6/1/93,Operating,945
CA,El Centro,389,1-Mar,,2016,ARP,9,WECC,Imperial County,CA025,25,Electric Utility,32.8022,-115.54,Imperial Irrigation District,Imperial Irrigation District,Michael J Taylor (2103),Chris J Beltran (608135),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,3/1/12,Operating,525
CA,El Centro,389,2-Mar,,2016,ARP,9,WECC,Imperial County,CA025,25,Electric Utility,32.8022,-115.54,Imperial Irrigation District,Imperial Irrigation District,Michael J Taylor (2103),Chris J Beltran (608135),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,3/6/12,Operating,525
CA,El Centro,389,4,,2016,ARP,9,WECC,Imperial County,CA025,25,Electric Utility,32.8022,-115.54,Imperial Irrigation District,Imperial Irrigation District,Michael J Taylor (2103),Chris J Beltran (608135),Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Selective Catalytic Reduction,,,8/1/68,Operating,819
CA,El Segundo,330,5,,2016,ARP,9,WECC,Los Angeles County,CA037,37,Electric Utility,33.9106,-118.425,"El Segundo Power, LLC",NRG El Segundo Operations Inc.,Ken Riesz (604895),Jay K Bellingham (606947),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,5/3/13,Operating,2600
CA,El Segundo,330,7,,2016,ARP,9,WECC,Los Angeles County,CA037,37,Electric Utility,33.9106,-118.425,"El Segundo Power, LLC",NRG El Segundo Operations Inc.,Ken Riesz (604895),Jay K Bellingham (606947),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/10/13,Operating,2400
CA,Elk Hills Power,55400,CTG-1,,2016,ARP,9,,Kern County,CA029,29,Industrial Turbine,35.2802,-119.4699,"Elk Hills Power, LLC","Elk Hills Power, LLC",John Hegeman (606877),Robert Bond (604318),Phase 2,,Combined cycle,Pipeline Natural Gas,,,,,,3/7/03,Operating,2061
CA,Elk Hills Power,55400,CTG-2,,2016,ARP,9,,Kern County,CA029,29,Industrial Turbine,35.2802,-119.4699,"Elk Hills Power, LLC","Elk Hills Power, LLC",John Hegeman (606877),Robert Bond (604318),Phase 2,,Combined cycle,Pipeline Natural Gas,,,,,,3/7/03,Operating,2061
CA,"Escondido Energy Center, LLC",55538,CTG1,,2016,ARP,9,,San Diego County,CA073,73,Electric Utility,33.1261,-117.1172,"Wellhead Services, Inc.","Escondido Energy Center, LLC",Daniel S Richardson (601499),Stephen Cobbe (607658),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,12/20/13,Operating,469
CA,Etiwanda Generating Station,331,3,,2016,ARP,9,WECC,San Bernardino County,CA071,71,Electric Utility,34.0911,-117.5256,NRG California South LP.,NRG California South LP.,Lee Moore (606982),Jay K Bellingham (606947),Phase 2,,Tangentially-fired,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,5/1/63,Operating,3600
CA,Etiwanda Generating Station,331,4,,2016,ARP,9,WECC,San Bernardino County,CA071,71,Electric Utility,34.0911,-117.5256,NRG California South LP.,NRG California South LP.,Lee Moore (606982),Jay K Bellingham (606947),Phase 2,,Tangentially-fired,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,10/1/63,Operating,3600
CA,Feather River Energy Center,55847,UNIT1,,2016,ARP,9,,Sutter County,CA101,101,Electric Utility,39.1088,-121.6133,Calpine Corporation,Calpine Corporation,Larry Sessions (606197),"David M Williams (602032) (Ended Mar 17, 2016)<br>Allison Bryan (603878) (Started Mar 17, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,12/15/02,Operating,500
CA,"Fresno Cogeneration Partners, LP",10156,GEN1,,2016,ARP,9,,Fresno County,CA019,19,Cogeneration,36.6183,-120.1,"Fresno Cogeneration Partners, LP","Wellhead Electric Company, Inc",Andrew C Robertson (602281),Jacquelene D Zapata (607972),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,1/17/05,Operating,470
CA,Gateway Generating Station,56476,GT1,,2016,ARP,9,,Contra Costa County,CA013,13,Electric Utility,38.0167,-121.7592,Pacific Gas and Electric Company,Pacific Gas and Electric Company,"Steve G Royall (2875) (Ended Feb 19, 2016)<br>Alvin L Thoma (608214) (Started Feb 19, 2016)","Ben Stanley (603409) (Ended Feb 19, 2016)<br>david j hammond (608215) (Started Feb 19, 2016) (Ended Jul 21, 2016)<br>Tim Stafford (606130) (Started Jul 21, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,11/11/08,Operating,2227
CA,Gateway Generating Station,56476,GT2,,2016,ARP,9,,Contra Costa County,CA013,13,Electric Utility,38.0167,-121.7592,Pacific Gas and Electric Company,Pacific Gas and Electric Company,"Steve G Royall (2875) (Ended Feb 19, 2016)<br>Alvin L Thoma (608214) (Started Feb 19, 2016)","Ben Stanley (603409) (Ended Feb 19, 2016)<br>david j hammond (608215) (Started Feb 19, 2016) (Ended Jul 21, 2016)<br>Tim Stafford (606130) (Started Jul 21, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,11/10/08,Operating,2227
CA,"Gilroy Energy Center, LLC",55810,S-3,,2016,ARP,9,,Santa Clara County,CA085,85,Electric Utility,36.999,-121.5363,"Gilroy Energy Center, LLC","Gilroy Energy Center, LLC",Kevin Karwick (603807),Genevieve Huffman (606866),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection<br>Selective Catalytic Reduction,,,11/29/01,Operating,500
CA,"Gilroy Energy Center, LLC",55810,S-4,,2016,ARP,9,,Santa Clara County,CA085,85,Electric Utility,36.999,-121.5363,"Gilroy Energy Center, LLC","Gilroy Energy Center, LLC",Kevin Karwick (603807),Genevieve Huffman (606866),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection<br>Selective Catalytic Reduction,,,11/29/01,Operating,500
CA,"Gilroy Energy Center, LLC",55810,S-5,,2016,ARP,9,,Santa Clara County,CA085,85,Electric Utility,36.999,-121.5363,"Gilroy Energy Center, LLC","Gilroy Energy Center, LLC",Kevin Karwick (603807),Genevieve Huffman (606866),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection<br>Selective Catalytic Reduction,,,2/14/02,Operating,500
CA,"Gilroy Energy Center, LLC for King City",10294,2,,2016,ARP,9,,Monterey County,CA053,53,Electric Utility,36.225,-121.1278,"Gilroy Energy Center, LLC","Gilroy Energy Center, LLC",Kevin Karwick (603807),Genevieve Huffman (606866),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Water Injection<br>Ammonia Injection<br>Selective Catalytic Reduction,,,9/30/01,Operating,500
CA,Glenarm,422,GT3,,2016,ARP,9,WECC,Los Angeles County,CA037,37,Electric Utility,34.1256,-118.1474,City of Pasadena Water and Power Department,City of Pasadena Water and Power Department,Eric R Klinkner (608035),Gurcharan Bawa (601602),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,6/1/03,Operating,475
CA,Glenarm,422,GT4,,2016,ARP,9,WECC,Los Angeles County,CA037,37,Electric Utility,34.1256,-118.1474,City of Pasadena Water and Power Department,City of Pasadena Water and Power Department,Eric R Klinkner (608035),Gurcharan Bawa (601602),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,6/1/03,Operating,475
CA,Glenarm,422,GT5,,2016,ARP,9,WECC,Los Angeles County,CA037,37,Electric Utility,34.1256,-118.1474,City of Pasadena Water and Power Department,City of Pasadena Water and Power Department,Eric R Klinkner (608035),Gurcharan Bawa (601602),Phase 2,,"Combined cycle (Started Apr 09, 2016)",Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,4/9/16,Operating (Started 04/09/2016),547.5
CA,Goal Line,54749,1,,2016,ARP,9,,San Diego County,CA073,73,Cogeneration,33.1185,-117.0995,"Goal Line, LP","General Electric Company, PurEnergy Operating Services, LLC","Joel Lepoutre (606604) (Started Jan 20, 2016) (Ended Apr 19, 2016)<br>Robert Mason (608219) (Started Apr 19, 2016)","Robert Mason (608219) (Started Jan 20, 2016) (Ended Apr 19, 2016)<br>Greg Trewitt (604499) (Started Apr 19, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,11/24/94,Operating,448.1
CA,Goose Haven Energy Center,55627,UNIT1,,2016,ARP,9,,Solano County,CA095,95,Electric Utility,38.2271,-121.844,"Goose Haven Energy Center, LLC","Goose Haven Energy Center, LLC",Andrew Gundershaug (606775),Allison Bryan (603878),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Ammonia Injection<br>Selective Catalytic Reduction,,,12/8/02,Operating,500
CA,Grapeland Generating Station,56472,CT1,,2016,ARP,9,,San Bernardino County,CA071,71,Electric Utility,34.09,-117.534,Southern California Edison Company,Southern California Edison Company,Terry Maddox (607649),Philip Herrington (608069),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,9/17/07,Operating,505.7
CA,Grayson Power Plant,377,4,,2016,ARP,9,WECC,Los Angeles County,CA037,37,Electric Utility,34.1556,-118.2782,City of Glendale,City of Glendale,Stephen M Zurn (606760),Ramon Abueg (607796),Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,"Diesel Oil, Other Gas",,Low NOx Burner Technology (Dry Bottom only),,,9/15/59,Operating,650
