State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
MD,Dickerson,1572,2,"CSD123, CSDW13",2016,ARP,2400.25,12,217737.3,,148.929,0.2252,254.997,220388.643,2148081.209,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","RGGI : David M Bennett (608175),CSNOXOS : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),CSOSG2 : David M Bennett (608175) (Started Dec 14, 2016),MATS : David M Bennett (608175),ARP : David M Bennett (608175),CAIROS : David M Bennett (608175) (Ended Aug 11, 2016),CAIRNOX : David M Bennett (608175) (Ended Aug 11, 2016),CSNOX : David M Bennett (608175)","RGGI : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427) (Started Dec 14, 2016),MATS : Mark A Gouveia (1427),ARP : Mark A Gouveia (1427),CAIROS : Mark A Gouveia (1427) (Ended Aug 11, 2016),CAIRNOX : Mark A Gouveia (1427) (Ended Aug 11, 2016),CSNOX : Mark A Gouveia (1427)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Non-catalytic Reduction,Baghouse<br>Electrostatic Precipitator,,39.2086,-77.4644
MD,Dickerson,1572,3,"CSD123, CSDW13",2016,ARP,2821.79,12,250174.44,,152.017,0.2237,285.024,249103.596,2427925.763,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","CAIROS : David M Bennett (608175) (Ended Aug 11, 2016),CSSO2G1 : David M Bennett (608175),CSNOX : David M Bennett (608175),RGGI : David M Bennett (608175),CSOSG2 : David M Bennett (608175) (Started Dec 14, 2016),CSNOXOS : David M Bennett (608175),ARP : David M Bennett (608175),MATS : David M Bennett (608175),CAIRNOX : David M Bennett (608175) (Ended Aug 11, 2016)","CAIROS : Mark A Gouveia (1427) (Ended Aug 11, 2016),CSSO2G1 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427) (Started Dec 14, 2016),CSNOXOS : Mark A Gouveia (1427),ARP : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427),CAIRNOX : Mark A Gouveia (1427) (Ended Aug 11, 2016)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Non-catalytic Reduction,Baghouse<br>Electrostatic Precipitator,,39.2086,-77.4644
MD,Dickerson,1572,GT2,,2016,ARP,1211.56,12,166649.63,,0.95,0.1079,106,117396.44,1972090.659,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","CSNOXOS : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),CAIROS : David M Bennett (608175) (Ended Aug 11, 2016),ARP : David M Bennett (608175),CSOSG2 : David M Bennett (608175) (Started Dec 14, 2016),CAIRNOX : David M Bennett (608175) (Ended Aug 11, 2016),CSNOX : David M Bennett (608175),MATS : David M Bennett (608175),RGGI : David M Bennett (608175)","CSNOXOS : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CAIROS : Mark A Gouveia (1427) (Ended Aug 11, 2016),ARP : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427) (Started Dec 14, 2016),CAIRNOX : Mark A Gouveia (1427) (Ended Aug 11, 2016),CSNOX : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,39.2086,-77.4644
MD,Dickerson,1572,GT3,,2016,ARP,1261.87,12,159921.92,,3.449,0.1008,105.362,124059.5,2095692.1,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","CSNOXOS : David M Bennett (608175),CAIROS : David M Bennett (608175) (Ended Aug 11, 2016),CSOSG2 : David M Bennett (608175) (Started Dec 14, 2016),MATS : David M Bennett (608175),ARP : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),RGGI : David M Bennett (608175),CAIRNOX : David M Bennett (608175) (Ended Aug 11, 2016),CSNOX : David M Bennett (608175)","CSNOXOS : Mark A Gouveia (1427),CAIROS : Mark A Gouveia (1427) (Ended Aug 11, 2016),CSOSG2 : Mark A Gouveia (1427) (Started Dec 14, 2016),MATS : Mark A Gouveia (1427),ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),CAIRNOX : Mark A Gouveia (1427) (Ended Aug 11, 2016),CSNOX : Mark A Gouveia (1427)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,39.2086,-77.4644
MD,Gould Street,1553,3,,2016,ARP,487.6,12,20240.98,,0.072,0.1208,20.627,14234.459,239542.623,3,MAAC,Baltimore city,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"RGGI : William M Swahl (604211),ARP : William M Swahl (604211),CSNOXOS : William M Swahl (604211),CAIRNOX : William M Swahl (604211) (Ended Aug 11, 2016),CSNOX : William M Swahl (604211),CSOSG2 : William M Swahl (604211) (Started Dec 14, 2016),CAIROS : William M Swahl (604211) (Ended Aug 11, 2016),CSSO2G1 : William M Swahl (604211)","RGGI : Edwin Much (601730),ARP : Edwin Much (601730),CSNOXOS : Edwin Much (601730),CAIRNOX : Edwin Much (601730) (Ended Aug 11, 2016),CSNOX : Edwin Much (601730),CSOSG2 : Edwin Much (601730) (Started Dec 14, 2016),CAIROS : Edwin Much (601730) (Ended Aug 11, 2016),CSSO2G1 : Edwin Much (601730)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,Low NOx Burner Technology w/ Overfire Air,,,39.2661,-76.6042
MD,Herbert A Wagner,1554,1,,2016,ARP,2707.68,12,70591.17,,26.565,0.089,85.431,62151.594,1014054.176,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"MATS : John J Strauch Jr (607962),CSNOX : John J Strauch Jr (607962),CSNOXOS : John J Strauch Jr (607962),CAIROS : John J Strauch Jr (607962) (Ended Aug 11, 2016),CSOSG2 : John J Strauch Jr (607962) (Started Dec 14, 2016),CSSO2G1 : John J Strauch Jr (607962),CAIRNOX : John J Strauch Jr (607962) (Ended Aug 11, 2016),RGGI : John J Strauch Jr (607962),ARP : John J Strauch Jr (607962)","MATS : Thomas Weissinger (606943),CSNOX : Thomas Weissinger (606943),CSNOXOS : Thomas Weissinger (606943),CAIROS : Thomas Weissinger (606943) (Ended Aug 11, 2016),CSOSG2 : Thomas Weissinger (606943) (Started Dec 14, 2016),CSSO2G1 : Thomas Weissinger (606943),CAIRNOX : Thomas Weissinger (606943) (Ended Aug 11, 2016),RGGI : Thomas Weissinger (606943),ARP : Thomas Weissinger (606943)",Phase 2,,Operating,Dry bottom wall-fired boiler,Other Oil,Pipeline Natural Gas,,,Electrostatic Precipitator,,39.1781,-76.5268
MD,Herbert A Wagner,1554,2,,2016,ARP,869.48,12,30044.23,,162.834,0.1637,51.461,39362.093,383654.124,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"CAIROS : John J Strauch Jr (607962) (Ended Aug 11, 2016),CSSO2G1 : John J Strauch Jr (607962),CSNOX : John J Strauch Jr (607962),CSNOXOS : John J Strauch Jr (607962),RGGI : John J Strauch Jr (607962),CSOSG2 : John J Strauch Jr (607962) (Started Dec 14, 2016),CAIRNOX : John J Strauch Jr (607962) (Ended Aug 11, 2016),ARP : John J Strauch Jr (607962),MATS : John J Strauch Jr (607962)","CAIROS : Thomas Weissinger (606943) (Ended Aug 11, 2016),CSSO2G1 : Thomas Weissinger (606943),CSNOX : Thomas Weissinger (606943),CSNOXOS : Thomas Weissinger (606943),RGGI : Thomas Weissinger (606943),CSOSG2 : Thomas Weissinger (606943) (Started Dec 14, 2016),CAIRNOX : Thomas Weissinger (606943) (Ended Aug 11, 2016),ARP : Thomas Weissinger (606943),MATS : Thomas Weissinger (606943)",Phase 2,Phase 2 Group 1,Operating,Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology (Dry Bottom only)<br>Selective Non-catalytic Reduction,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,39.1781,-76.5268
MD,Herbert A Wagner,1554,3,,2016,ARP,5688.57,12,1207019.52,,7571.436,0.0736,395.464,1179049.301,1.15E+07,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"MATS : John J Strauch Jr (607962),CSSO2G1 : John J Strauch Jr (607962),CSOSG2 : John J Strauch Jr (607962) (Started Dec 14, 2016),CAIRNOX : John J Strauch Jr (607962) (Ended Aug 11, 2016),CAIROS : John J Strauch Jr (607962) (Ended Aug 11, 2016),RGGI : John J Strauch Jr (607962),CSNOXOS : John J Strauch Jr (607962),ARP : John J Strauch Jr (607962),CSNOX : John J Strauch Jr (607962)","MATS : Thomas Weissinger (606943),CSSO2G1 : Thomas Weissinger (606943),CSOSG2 : Thomas Weissinger (606943) (Started Dec 14, 2016),CAIRNOX : Thomas Weissinger (606943) (Ended Aug 11, 2016),CAIROS : Thomas Weissinger (606943) (Ended Aug 11, 2016),RGGI : Thomas Weissinger (606943),CSNOXOS : Thomas Weissinger (606943),ARP : Thomas Weissinger (606943),CSNOX : Thomas Weissinger (606943)",Phase 2,Phase 2 Group 2,Operating,Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology w/ Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,39.1781,-76.5268
MD,Herbert A Wagner,1554,4,,2016,ARP,235.43,12,16733.76,,74.793,0.1533,29.156,18621.905,232846.081,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"CSNOXOS : John J Strauch Jr (607962),RGGI : John J Strauch Jr (607962),ARP : John J Strauch Jr (607962),CAIROS : John J Strauch Jr (607962) (Ended Aug 11, 2016),MATS : John J Strauch Jr (607962),CSSO2G1 : John J Strauch Jr (607962),CAIRNOX : John J Strauch Jr (607962) (Ended Aug 11, 2016),CSOSG2 : John J Strauch Jr (607962) (Started Dec 14, 2016),CSNOX : John J Strauch Jr (607962)","CSNOXOS : Thomas Weissinger (606943),RGGI : Thomas Weissinger (606943),ARP : Thomas Weissinger (606943),CAIROS : Thomas Weissinger (606943) (Ended Aug 11, 2016),MATS : Thomas Weissinger (606943),CSSO2G1 : Thomas Weissinger (606943),CAIRNOX : Thomas Weissinger (606943) (Ended Aug 11, 2016),CSOSG2 : Thomas Weissinger (606943) (Started Dec 14, 2016),CSNOX : Thomas Weissinger (606943)",Phase 2,,Operating,Dry bottom wall-fired boiler,Other Oil,Pipeline Natural Gas,,,Electrostatic Precipitator,,39.1781,-76.5268
MD,Morgantown,1573,1,"MSF1, MSFW1",2016,ARP,7440.24,12,2896199.05,,1437.234,0.0377,471.195,2663353.015,2.60E+07,3,MAAC,Charles County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","CAIRNOX : Thomas G Turk (3259) (Ended Aug 11, 2016),MATS : Thomas G Turk (3259),CSOSG2 : Thomas G Turk (3259) (Started Dec 14, 2016),CSSO2G1 : Thomas G Turk (3259),CSNOX : Thomas G Turk (3259),ARP : Thomas G Turk (3259),CAIROS : Thomas G Turk (3259) (Ended Aug 11, 2016),RGGI : Thomas G Turk (3259),CSNOXOS : Thomas G Turk (3259)","CAIRNOX : Mark A Gouveia (1427) (Ended Aug 11, 2016),MATS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427) (Started Dec 14, 2016),CSSO2G1 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),ARP : Mark A Gouveia (1427),CAIROS : Mark A Gouveia (1427) (Ended Aug 11, 2016),RGGI : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA<br>Ammonia Injection<br>Selective Catalytic Reduction,Electrostatic Precipitator,,38.3592,-76.9767
MD,Morgantown,1573,2,"MSF2, MSFW2",2016,ARP,5521.21,12,2276221.38,,1356.674,0.0442,423.352,2129726.199,2.08E+07,3,MAAC,Charles County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","CAIRNOX : Thomas G Turk (3259) (Ended Aug 11, 2016),ARP : Thomas G Turk (3259),CSNOXOS : Thomas G Turk (3259),MATS : Thomas G Turk (3259),CSOSG2 : Thomas G Turk (3259) (Started Dec 14, 2016),CAIROS : Thomas G Turk (3259) (Ended Aug 11, 2016),RGGI : Thomas G Turk (3259),CSNOX : Thomas G Turk (3259),CSSO2G1 : Thomas G Turk (3259)","CAIRNOX : Mark A Gouveia (1427) (Ended Aug 11, 2016),ARP : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427) (Started Dec 14, 2016),CAIROS : Mark A Gouveia (1427) (Ended Aug 11, 2016),RGGI : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA<br>Ammonia Injection<br>Selective Catalytic Reduction,Electrostatic Precipitator,,38.3592,-76.9767
MD,Perryman,1556,**51,,2016,ARP,1875.28,12,261542.42,,2.189,0.0769,89.805,188072.979,3124840.119,3,,Harford County,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"RGGI : William M Swahl (604211),CAIROS : William M Swahl (604211) (Ended Aug 11, 2016),CAIRNOX : William M Swahl (604211) (Ended Aug 11, 2016),CSNOX : William M Swahl (604211),CSNOXOS : William M Swahl (604211),ARP : William M Swahl (604211),CSSO2G1 : William M Swahl (604211),CSOSG2 : William M Swahl (604211) (Started Dec 14, 2016)","RGGI : Edwin Much (601730),CAIROS : Edwin Much (601730) (Ended Aug 11, 2016),CAIRNOX : Edwin Much (601730) (Ended Aug 11, 2016),CSNOX : Edwin Much (601730),CSNOXOS : Edwin Much (601730),ARP : Edwin Much (601730),CSSO2G1 : Edwin Much (601730),CSOSG2 : Edwin Much (601730) (Started Dec 14, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,39.4422,-76.2208
MD,Perryman,1556,1-Jun,CS6A,2016,ARP,2917.43,12,157610.43,,0.48,0.0199,6.969,92815.179,1535793.936,3,,Harford County,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"RGGI : William M Swahl (604211),CSNOXOS : William M Swahl (604211),CSSO2G1 : William M Swahl (604211),CAIROS : William M Swahl (604211) (Ended Aug 11, 2016),ARP : William M Swahl (604211),CSOSG2 : William M Swahl (604211) (Started Dec 14, 2016),CAIRNOX : William M Swahl (604211) (Ended Aug 11, 2016),CSNOX : William M Swahl (604211)","RGGI : Edwin Much (601730),CSNOXOS : Edwin Much (601730),CSSO2G1 : Edwin Much (601730),CAIROS : Edwin Much (601730) (Ended Aug 11, 2016),ARP : Edwin Much (601730),CSOSG2 : Edwin Much (601730) (Started Dec 14, 2016),CAIRNOX : Edwin Much (601730) (Ended Aug 11, 2016),CSNOX : Edwin Much (601730)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,39.4422,-76.2208
MD,Perryman,1556,2-Jun,CS6A,2016,ARP,2639.64,12,143629.51,,0.462,0.021,6.624,84480.443,1396081.968,3,,Harford County,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"CSSO2G1 : William M Swahl (604211),ARP : William M Swahl (604211),RGGI : William M Swahl (604211),CSOSG2 : William M Swahl (604211) (Started Dec 14, 2016),CAIRNOX : William M Swahl (604211) (Ended Aug 11, 2016),CAIROS : William M Swahl (604211) (Ended Aug 11, 2016),CSNOXOS : William M Swahl (604211),CSNOX : William M Swahl (604211)","CSSO2G1 : Edwin Much (601730),ARP : Edwin Much (601730),RGGI : Edwin Much (601730),CSOSG2 : Edwin Much (601730) (Started Dec 14, 2016),CAIRNOX : Edwin Much (601730) (Ended Aug 11, 2016),CAIROS : Edwin Much (601730) (Ended Aug 11, 2016),CSNOXOS : Edwin Much (601730),CSNOX : Edwin Much (601730)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,39.4422,-76.2208
MD,Riverside,1559,4,,2016,ARP,0,12,,,,,,,,3,,Baltimore County,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"CAIRNOX : William M Swahl (604211) (Ended Aug 11, 2016),RGGI : William M Swahl (604211),CSNOX : William M Swahl (604211),CSNOXOS : William M Swahl (604211),CAIROS : William M Swahl (604211) (Ended Aug 11, 2016),CSOSG2 : William M Swahl (604211) (Started Dec 20, 2016),CSSO2G1 : William M Swahl (604211),ARP : William M Swahl (604211)","CAIRNOX : Edwin Much (601730) (Ended Aug 11, 2016),RGGI : Edwin Much (601730),CSNOX : Edwin Much (601730),CSNOXOS : Edwin Much (601730),CAIROS : Edwin Much (601730) (Ended Aug 11, 2016),CSOSG2 : Edwin Much (601730) (Started Dec 20, 2016),CSSO2G1 : Edwin Much (601730),ARP : Edwin Much (601730)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,,,,39.2369,-76.5133
MD,Rock Springs Generating Facility,7835,1,,2016,ARP,1197.07,12,195488.34,,0.613,0.0344,30.269,121422.464,2043168.862,3,,Cecil County,Electric Utility,Old Dominion Electric Cooperative,"EP Rock Springs, LLC","CSNOXOS : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CAIROS : Alan J Douglass (2241) (Ended Aug 11, 2016),CSSO2G1 : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSNOX : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSOSG2 : Brian Leary (604449) (Started Dec 14, 2016),CAIRNOX : Alan J Douglass (2241) (Ended Aug 11, 2016),RGGI : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),ARP : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016)","CSNOXOS : Brian Leary (604449) (Ended Nov 03, 2016),CAIROS : Brian Leary (604449) (Ended Aug 11, 2016),CSSO2G1 : Brian Leary (604449) (Ended Nov 03, 2016),CSNOX : Brian Leary (604449) (Ended Nov 03, 2016),CSOSG2 : ,CAIRNOX : Brian Leary (604449) (Ended Aug 11, 2016),RGGI : Brian Leary (604449) (Ended Nov 03, 2016),ARP : Brian Leary (604449) (Ended Nov 03, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,39.7183,-76.1606
MD,Rock Springs Generating Facility,7835,2,,2016,ARP,1045.48,12,167679.95,,0.522,0.0362,26.154,103386.519,1739666.831,3,,Cecil County,Electric Utility,Old Dominion Electric Cooperative,"EP Rock Springs, LLC","ARP : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSNOXOS : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSOSG2 : Brian Leary (604449) (Started Dec 14, 2016),RGGI : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CAIROS : Alan J Douglass (2241) (Ended Aug 11, 2016),CSNOX : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CAIRNOX : Alan J Douglass (2241) (Ended Aug 11, 2016),CSSO2G1 : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016)","ARP : Brian Leary (604449) (Ended Nov 03, 2016),CSNOXOS : Brian Leary (604449) (Ended Nov 03, 2016),CSOSG2 : ,RGGI : Brian Leary (604449) (Ended Nov 03, 2016),CAIROS : Brian Leary (604449) (Ended Aug 11, 2016),CSNOX : Brian Leary (604449) (Ended Nov 03, 2016),CAIRNOX : Brian Leary (604449) (Ended Aug 11, 2016),CSSO2G1 : Brian Leary (604449) (Ended Nov 03, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,39.7183,-76.1606
MD,Rock Springs Generating Facility,7835,3,,2016,ARP,1603.71,12,266067.91,,0.829,0.0371,42.238,164198.573,2762937.135,3,,Cecil County,Electric Utility,"EP Rock Springs, LLC","EP Rock Springs, LLC","ARP : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CAIRNOX : Alan J Douglass (2241) (Ended Aug 11, 2016),RGGI : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CAIROS : Alan J Douglass (2241) (Ended Aug 11, 2016),CSSO2G1 : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSNOX : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSOSG2 : Brian Leary (604449) (Started Dec 14, 2016),CSNOXOS : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016)","ARP : Brian Leary (604449) (Ended Nov 03, 2016),CAIRNOX : Brian Leary (604449) (Ended Aug 11, 2016),RGGI : Brian Leary (604449) (Ended Nov 03, 2016),CAIROS : Brian Leary (604449) (Ended Aug 11, 2016),CSSO2G1 : Brian Leary (604449) (Ended Nov 03, 2016),CSNOX : Brian Leary (604449) (Ended Nov 03, 2016),CSOSG2 : ,CSNOXOS : Brian Leary (604449) (Ended Nov 03, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,39.7183,-76.1606
MD,Rock Springs Generating Facility,7835,4,,2016,ARP,1504.73,12,245975.92,,0.77,0.039,42.07,152529.513,2566578.837,3,,Cecil County,Electric Utility,"EP Rock Springs, LLC","EP Rock Springs, LLC","CAIROS : Alan J Douglass (2241) (Ended Aug 11, 2016),CAIRNOX : Alan J Douglass (2241) (Ended Aug 11, 2016),CSSO2G1 : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSNOXOS : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),ARP : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSOSG2 : Brian Leary (604449) (Started Dec 14, 2016),RGGI : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016),CSNOX : Alan J Douglass (2241) (Ended Nov 03, 2016)<br>Brian Leary (604449) (Started Nov 03, 2016)","CAIROS : Brian Leary (604449) (Ended Aug 11, 2016),CAIRNOX : Brian Leary (604449) (Ended Aug 11, 2016),CSSO2G1 : Brian Leary (604449) (Ended Nov 03, 2016),CSNOXOS : Brian Leary (604449) (Ended Nov 03, 2016),ARP : Brian Leary (604449) (Ended Nov 03, 2016),CSOSG2 : ,RGGI : Brian Leary (604449) (Ended Nov 03, 2016),CSNOX : Brian Leary (604449) (Ended Nov 03, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,39.7183,-76.1606
MD,Vienna,1564,8,,2016,ARP,190.16,12,4394.14,,57.974,0.1272,11.217,8224.948,101379.273,3,,Dorchester County,Electric Utility,"Vienna Power, LLC","Vienna Power, LLC","CAIROS : Jack Grant (605667) (Ended Aug 11, 2016),MATS : Jack Grant (605667),CSNOXOS : Jack Grant (605667),RGGI : Jack Grant (605667),CSOSG2 : Jack Grant (605667) (Started Dec 14, 2016),CSSO2G1 : Jack Grant (605667),CAIRNOX : Jack Grant (605667) (Ended Aug 11, 2016),CSNOX : Jack Grant (605667),ARP : Jack Grant (605667)","CAIROS : Francis X Sullivan (2504) (Ended Aug 11, 2016),MATS : Francis X Sullivan (2504),CSNOXOS : Francis X Sullivan (2504),RGGI : Francis X Sullivan (2504),CSOSG2 : Francis X Sullivan (2504) (Started Dec 14, 2016),CSSO2G1 : Francis X Sullivan (2504),CAIRNOX : Francis X Sullivan (2504) (Ended Aug 11, 2016),CSNOX : Francis X Sullivan (2504),ARP : Francis X Sullivan (2504)",Phase 2,,Operating,Tangentially-fired,Residual Oil,,,,,,38.4878,-75.8208
