State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
GA,Robins,7348,CT1,,2017,ARP,211,12,11470,,0.73,0.7166,45.295,7581.2,127436.4,4,SERC,Houston County,Electric Utility,Georgia Power Company,Georgia Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG1 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Mark S Berry (608131),CSSO2G2 : Mark S Berry (608131),CSNOXOS : Mark S Berry (608131),CSOSG1 : Mark S Berry (608131),CSNOX : Mark S Berry (608131)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,32.5806,-83.5831
GA,Robins,7348,CT2,,2017,ARP,250,12,13581,,1.344,0.7246,56.12,9352.9,156632.5,4,SERC,Houston County,Electric Utility,Georgia Power Company,Georgia Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG1 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Mark S Berry (608131),CSSO2G2 : Mark S Berry (608131),CSNOXOS : Mark S Berry (608131),CSOSG1 : Mark S Berry (608131),CSNOX : Mark S Berry (608131)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,32.5806,-83.5831
GA,Scherer,6257,1,"MS1BYP, MS1FGD",2017,ARP,5463.25,12,2636210.75,,200.039,0.1431,1854.545,2783712.65,2.65E+07,4,SERC,Monroe County,Electric Utility,"Dalton Utilities, Georgia Power Company, Municipal Electric Authority of Georgia, Oglethorpe Power Company",Georgia Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG1 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Mark S Berry (608131),CSSO2G2 : Mark S Berry (608131),CSNOXOS : Mark S Berry (608131),CSOSG1 : Mark S Berry (608131),CSNOX : Mark S Berry (608131),MATS : Mark S Berry (608131)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,,Wet Lime FGD,Other<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,Halogenated PAC Sorbent Injection,33.0583,-83.8072
GA,Scherer,6257,2,"MS2BYP, MS2FGD",2017,ARP,8013.5,12,4599496.75,,352.531,0.138,2852.239,4573935.6,4.36E+07,4,SERC,Monroe County,Electric Utility,"Dalton Utilities, Georgia Power Company, Municipal Electric Authority of Georgia, Oglethorpe Power Company",Georgia Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG1 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Mark S Berry (608131),CSSO2G2 : Mark S Berry (608131),CSNOXOS : Mark S Berry (608131),CSOSG1 : Mark S Berry (608131),CSNOX : Mark S Berry (608131),MATS : Mark S Berry (608131)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,,Wet Lime FGD,Other<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,Halogenated PAC Sorbent Injection,33.0583,-83.8072
GA,Scherer,6257,3,"MS3BYP, MS3FGD",2017,ARP,6369.25,12,3529985,,363.031,0.1581,2636.644,3876019.425,3.70E+07,4,SERC,Monroe County,Electric Utility,Georgia Power Company,Georgia Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG1 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Mark S Berry (608131),CSSO2G2 : Mark S Berry (608131),CSNOXOS : Mark S Berry (608131),CSOSG1 : Mark S Berry (608131),CSNOX : Mark S Berry (608131),MATS : Mark S Berry (608131)",Phase 2,Phase 1 Group 1,Operating,Tangentially-fired,Coal,,Wet Lime FGD,Other<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,Halogenated PAC Sorbent Injection,33.0583,-83.8072
GA,Scherer,6257,4,"MS4BYP, MS4FGD",2017,ARP,8439,12,5049145.25,,439.543,0.1341,3443.446,5572006.725,5.31E+07,4,SERC,Monroe County,Electric Utility,"Florida Power & Light Company, JEA",Georgia Power Company,"ARP : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSSO2G2 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOXOS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSOSG1 : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),CSNOX : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017),MATS : Larry S Monroe (607509) (Ended Jun 30, 2017)<br>Jason K Reynolds (608760) (Started Jun 30, 2017)","ARP : Mark S Berry (608131),CSSO2G2 : Mark S Berry (608131),CSNOXOS : Mark S Berry (608131),CSOSG1 : Mark S Berry (608131),CSNOX : Mark S Berry (608131),MATS : Mark S Berry (608131)",Phase 2,Early Election,Operating,Tangentially-fired,Coal,,Wet Lime FGD,Other<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,Halogenated PAC Sorbent Injection,33.0583,-83.8072
GA,Sewell Creek Energy,7813,1,,2017,ARP,728.03,12,64318.87,,0.227,0.0391,11.424,45049.803,758046.695,4,,Polk County,Electric Utility,Smarr EMC,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,33.9486,-85.2769
GA,Sewell Creek Energy,7813,2,,2017,ARP,868.29,12,77700.2,,0.275,0.043,15.935,54566.023,918156.514,4,,Polk County,Electric Utility,Smarr EMC,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,33.9486,-85.2769
GA,Sewell Creek Energy,7813,3,,2017,ARP,796.9,12,91173.01,,0.305,0.0835,39.334,60322.78,1015056.799,4,,Polk County,Electric Utility,Smarr EMC,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,33.9486,-85.2769
GA,Sewell Creek Energy,7813,4,,2017,ARP,1079.31,12,126010.89,,0.417,0.0873,56.437,82662.306,1390958.88,4,,Polk County,Electric Utility,Smarr EMC,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,33.9486,-85.2769
GA,Smarr Energy Facility,7829,1,,2017,ARP,829.52,12,74219.05,,0.266,0.0548,19.981,52627.817,885554.118,4,,Monroe County,Electric Utility,Smarr EMC,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,32.9856,-83.8464
GA,Smarr Energy Facility,7829,2,,2017,ARP,735.08,12,66363.17,,0.222,0.0494,14.892,44037.929,741033.768,4,,Monroe County,Electric Utility,Smarr EMC,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,32.9856,-83.8464
GA,Sowega Power Project,7768,CT2,,2017,ARP,482.85,12,22290.19,,0.064,0.1024,9.935,12628.218,212473.398,4,,Mitchell County,Electric Utility,Sowega Power,Sowega Power,"ARP : Glenn Loomer (605751),CSSO2G2 : Glenn Loomer (605751),CSNOXOS : Glenn Loomer (605751),CSOSG1 : Glenn Loomer (605751),CSNOX : Glenn Loomer (605751)","ARP : John Winskie (605752),CSSO2G2 : John Winskie (605752),CSNOXOS : John Winskie (605752),CSOSG1 : John Winskie (605752),CSNOX : John Winskie (605752)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,31.3869,-84.0814
GA,Sowega Power Project,7768,CT3,,2017,ARP,497.07,12,22427.13,,0.065,0.1112,10.458,12916.792,217318.753,4,,Mitchell County,Electric Utility,Sowega Power,Sowega Power,"ARP : Glenn Loomer (605751),CSSO2G2 : Glenn Loomer (605751),CSNOXOS : Glenn Loomer (605751),CSOSG1 : Glenn Loomer (605751),CSNOX : Glenn Loomer (605751)","ARP : John Winskie (605752),CSSO2G2 : John Winskie (605752),CSNOXOS : John Winskie (605752),CSOSG1 : John Winskie (605752),CSNOX : John Winskie (605752)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,31.3869,-84.0814
GA,Talbot Energy Facility,7916,1,,2017,ARP,621.79,12,55720.04,,0.199,0.0419,10.352,39354.523,662201.374,4,,Talbot County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,32.5892,-84.6917
GA,Talbot Energy Facility,7916,2,,2017,ARP,550.63,12,48930.1,,0.176,0.0424,9.158,34789.729,585403.33,4,,Talbot County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,32.5892,-84.6917
GA,Talbot Energy Facility,7916,3,,2017,ARP,521.83,12,45723.18,,0.165,0.0386,8.524,32714.462,550492.14,4,,Talbot County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,32.5892,-84.6917
GA,Talbot Energy Facility,7916,4,,2017,ARP,1171.08,12,106978.75,,0.377,0.0405,18.526,74645.241,1256033.227,4,,Talbot County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,32.5892,-84.6917
GA,Talbot Energy Facility,7916,5,,2017,ARP,365.93,12,32118.94,,0.116,0.0392,5.815,22883.11,384970.222,4,,Talbot County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners,,,32.5892,-84.6917
GA,Talbot Energy Facility,7916,6,,2017,ARP,338.41,12,29248.92,,0.108,0.0446,6.095,21264.302,357745.851,4,,Talbot County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners,,,32.5892,-84.6917
GA,Tenaska Georgia Generating Station,55061,CT1,,2017,ARP,93,12,13856.75,,0.08,0.035,3.186,11934.225,200466.825,4,SERC,Heard County,Electric Utility,"Tenaska Georgia Partners, LP","Tenaska Georgia Partners, LP","ARP : Todd S Jonas (604188),CSSO2G2 : Todd S Jonas (604188),CSNOXOS : Todd S Jonas (604188),CSOSG1 : Todd S Jonas (604188),CSNOX : Todd S Jonas (604188)","ARP : Larry Carlson (603498),CSSO2G2 : Larry Carlson (603498),CSNOXOS : Larry Carlson (603498),CSOSG1 : Larry Carlson (603498),CSNOX : Larry Carlson (603498)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.3516,-84.9996
GA,Tenaska Georgia Generating Station,55061,CT2,,2017,ARP,96.5,12,13393,,0.06,0.0457,2.841,8477.85,142368,4,SERC,Heard County,Electric Utility,"Tenaska Georgia Partners, LP","Tenaska Georgia Partners, LP","ARP : Todd S Jonas (604188),CSSO2G2 : Todd S Jonas (604188),CSNOXOS : Todd S Jonas (604188),CSOSG1 : Todd S Jonas (604188),CSNOX : Todd S Jonas (604188)","ARP : Larry Carlson (603498),CSSO2G2 : Larry Carlson (603498),CSNOXOS : Larry Carlson (603498),CSOSG1 : Larry Carlson (603498),CSNOX : Larry Carlson (603498)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.3516,-84.9996
GA,Tenaska Georgia Generating Station,55061,CT3,,2017,ARP,117.5,12,16284,,0.067,0.0539,3.437,10179.825,170959.3,4,SERC,Heard County,Electric Utility,"Tenaska Georgia Partners, LP","Tenaska Georgia Partners, LP","ARP : Todd S Jonas (604188),CSSO2G2 : Todd S Jonas (604188),CSNOXOS : Todd S Jonas (604188),CSOSG1 : Todd S Jonas (604188),CSNOX : Todd S Jonas (604188)","ARP : Larry Carlson (603498),CSSO2G2 : Larry Carlson (603498),CSNOXOS : Larry Carlson (603498),CSOSG1 : Larry Carlson (603498),CSNOX : Larry Carlson (603498)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.3516,-84.9996
GA,Tenaska Georgia Generating Station,55061,CT4,,2017,ARP,100.75,12,14823.5,,0.461,0.0446,3.659,10843.65,175165.55,4,SERC,Heard County,Electric Utility,"Tenaska Georgia Partners, LP","Tenaska Georgia Partners, LP","ARP : Todd S Jonas (604188),CSSO2G2 : Todd S Jonas (604188),CSNOXOS : Todd S Jonas (604188),CSOSG1 : Todd S Jonas (604188),CSNOX : Todd S Jonas (604188)","ARP : Larry Carlson (603498),CSSO2G2 : Larry Carlson (603498),CSNOXOS : Larry Carlson (603498),CSOSG1 : Larry Carlson (603498),CSNOX : Larry Carlson (603498)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.3516,-84.9996
GA,Tenaska Georgia Generating Station,55061,CT5,,2017,ARP,91.5,12,13843.5,,0.058,0.0425,2.685,8707.85,146271.575,4,SERC,Heard County,Electric Utility,"Tenaska Georgia Partners, LP","Tenaska Georgia Partners, LP","ARP : Todd S Jonas (604188),CSSO2G2 : Todd S Jonas (604188),CSNOXOS : Todd S Jonas (604188),CSOSG1 : Todd S Jonas (604188),CSNOX : Todd S Jonas (604188)","ARP : Larry Carlson (603498),CSSO2G2 : Larry Carlson (603498),CSNOXOS : Larry Carlson (603498),CSOSG1 : Larry Carlson (603498),CSNOX : Larry Carlson (603498)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.3516,-84.9996
GA,Tenaska Georgia Generating Station,55061,CT6,,2017,ARP,101.25,12,13987.75,,0.06,0.0396,2.643,8753.725,146990.8,4,SERC,Heard County,Electric Utility,"Tenaska Georgia Partners, LP","Tenaska Georgia Partners, LP","ARP : Todd S Jonas (604188),CSSO2G2 : Todd S Jonas (604188),CSNOXOS : Todd S Jonas (604188),CSOSG1 : Todd S Jonas (604188),CSNOX : Todd S Jonas (604188)","ARP : Larry Carlson (603498),CSSO2G2 : Larry Carlson (603498),CSNOXOS : Larry Carlson (603498),CSOSG1 : Larry Carlson (603498),CSNOX : Larry Carlson (603498)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,33.3516,-84.9996
GA,Thomas A. Smith Energy Facility,55382,CCCT1,,2017,ARP,6866.12,12,1673984.66,,3.563,0.0088,47.947,705866.767,1.19E+07,4,,Murray County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,34.7094,-84.9182
GA,Thomas A. Smith Energy Facility,55382,CCCT2,,2017,ARP,6471.69,12,1587134.99,,3.389,0.008,41.336,671313.413,1.13E+07,4,,Murray County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,34.7094,-84.9182
GA,Thomas A. Smith Energy Facility,55382,CCCT3,,2017,ARP,7037.88,12,1705911.21,,3.636,0.0097,51.634,720211.406,1.21E+07,4,,Murray County,Electric Utility,Oglethorpe Power Corporation,Oglethorpe Power Corporation,"ARP : James Messersmith (3066),CSSO2G2 : James Messersmith (3066),CSNOXOS : James Messersmith (3066),CSOSG1 : James Messersmith (3066),CSNOX : James Messersmith (3066)","ARP : Antoinette Presnell (607681),CSSO2G2 : Antoinette Presnell (607681),CSNOXOS : Antoinette Presnell (607681),CSOSG1 : Antoinette Presnell (607681),CSNOX : Antoinette Presnell (607681)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,34.7094,-84.9182
